time,user_id,action_type,client_platform
2022-06-07 11:46:38,651,create_post,android
2022-06-07 21:14:20,239,create_post,web
2022-06-07 07:38:16,174,send_msg,web
2022-06-07 11:48:56,798,start_video,android
2022-06-07 09:25:48,311,send_msg,ios
2022-06-07 10:49:50,762,call,ios
2022-06-07 11:12:45,173,create_post,web
2022-06-07 09:58:41,27,send_msg,web
2022-06-07 10:00:12,964,call,ios
2022-06-07 12:08:37,823,start_video,web
2022-06-07 08:09:43,109,send_msg,android
2022-06-07 09:00:21,535,start_video,android
2022-06-07 10:19:39,671,create_post,ios
2022-06-07 15:10:30,560,create_post,web
2022-06-07 01:23:28,514,start_video,android
2022-06-07 22:45:59,886,send_msg,ios
2022-06-07 20:01:14,603,create_post,web
2022-06-07 13:11:03,650,create_post,android
2022-06-07 23:19:55,249,start_video,web
2022-06-07 16:19:24,74,start_video,ios
2022-06-07 14:53:49,40,call,ios
2022-06-07 10:26:47,922,send_msg,web
2022-06-07 11:25:07,7,start_video,ios
2022-06-07 14:05:47,282,start_video,web
2022-06-07 15:20:01,835,create_post,android
2022-06-07 19:16:28,693,send_msg,web
2022-06-07 23:01:05,45,send_msg,ios
2022-06-07 14:05:01,563,create_post,web
2022-06-07 16:21:47,920,create_post,ios
2022-06-07 13:27:56,58,start_video,web
2022-06-07 08:51:39,761,create_post,web
2022-06-07 17:50:06,660,start_video,ios
2022-06-07 20:47:01,191,create_post,ios
2022-06-07 11:55:18,751,call,ios
2022-06-07 14:17:32,503,send_msg,web
2022-06-07 16:01:36,961,start_video,web
2022-06-08 11:00:52,907,create_post,android
2022-06-08 09:41:25,171,send_msg,ios
2022-06-08 20:03:45,65,create_post,ios
2022-06-08 13:55:05,440,call,ios
2022-06-08 15:40:18,378,send_msg,ios
2022-06-08 07:11:45,617,send_msg,web
2022-06-08 14:00:56,108,send_msg,android
2022-06-08 09:52:36,182,send_msg,android
2022-06-08 11:57:30,624,call,android
2022-06-08 11:55:53,279,call,android
2022-06-08 06:48:55,491,call,android
2022-06-08 09:59:14,957,start_video,web
2022-06-08 05:24:46,472,create_post,android
2022-06-08 05:16:29,594,call,android
2022-06-08 17:14:59,786,call,ios
2022-06-08 13:38:37,594,create_post,web
2022-06-08 17:43:59,90,send_msg,web
2022-06-08 08:04:42,204,create_post,ios
2022-06-08 11:45:56,351,create_post,web
2022-06-08 10:55:48,540,start_video,ios
2022-06-08 17:44:23,482,send_msg,web
2022-06-08 15:44:26,195,send_msg,ios
2022-06-08 21:23:11,910,send_msg,ios
2022-06-08 20:03:19,521,create_post,android
2022-06-08 07:35:51,408,start_video,ios
2022-06-08 01:12:26,349,send_msg,ios
2022-06-08 07:26:24,648,start_video,ios
2022-06-08 19:43:36,241,call,android
2022-06-08 11:28:58,510,create_post,android
2022-06-08 07:19:57,964,start_video,ios
2022-06-08 07:46:09,556,start_video,ios
2022-06-08 21:13:46,406,create_post,web
2022-06-08 09:16:18,243,start_video,android
2022-06-08 08:07:27,810,call,web
2022-06-08 16:50:16,665,send_msg,web
2022-06-08 14:26:59,527,create_post,ios
2022-06-08 21:03:48,951,start_video,android
2022-06-08 22:33:50,184,call,ios
2022-06-08 22:01:12,931,send_msg,web
2022-06-08 11:39:15,58,start_video,web
2022-06-08 13:07:01,164,send_msg,web
2022-06-08 11:18:02,453,start_video,ios
2022-06-08 09:09:34,89,call,web
2022-06-08 17:52:32,917,send_msg,web
2022-06-08 16:38:56,548,call,android
2022-06-08 00:04:59,828,create_post,web
2022-06-08 01:31:59,126,call,ios
2022-06-08 22:12:54,651,send_msg,ios
2022-06-08 18:34:14,32,create_post,android
2022-06-08 19:06:56,122,call,ios
2022-06-08 20:46:45,913,create_post,android
2022-06-08 10:21:47,89,send_msg,android
2022-06-08 16:22:57,917,send_msg,android
2022-06-08 14:47:39,391,send_msg,ios
2022-06-08 21:00:06,676,call,web
2022-06-08 15:54:48,893,create_post,ios
2022-06-08 00:51:36,118,create_post,ios
2022-06-08 19:33:28,35,create_post,android
2022-06-08 01:16:42,355,call,ios
2022-06-08 12:15:50,406,call,android
2022-06-08 12:55:22,527,create_post,ios
2022-06-08 13:25:24,350,call,web
2022-06-08 04:36:50,968,send_msg,ios
2022-06-08 02:44:39,965,create_post,web
2022-06-08 08:20:38,215,start_video,ios
2022-06-08 15:06:44,550,call,web
2022-06-08 16:13:04,529,start_video,android
2022-06-08 17:11:48,517,call,web
2022-06-08 17:18:24,195,call,android
2022-06-08 19:01:51,992,start_video,ios
2022-06-08 00:45:43,50,start_video,android
2022-06-08 14:26:22,800,send_msg,ios
2022-06-08 17:41:42,198,call,web
2022-06-08 18:47:45,631,start_video,android
2022-06-08 02:15:01,172,start_video,ios
2022-06-08 01:35:32,14,send_msg,android
2022-06-08 05:58:11,469,send_msg,web
2022-06-08 06:19:08,164,call,web
2022-06-08 19:04:06,13,start_video,ios
2022-06-08 05:44:37,46,create_post,ios
2022-06-08 07:50:01,141,start_video,ios
2022-06-08 19:12:56,616,create_post,web
2022-06-08 18:48:18,107,start_video,web
2022-06-08 08:18:26,63,send_msg,android
2022-06-08 13:18:57,908,call,android
2022-06-08 09:19:29,896,start_video,ios
2022-06-08 00:01:18,121,create_post,web
2022-06-08 16:53:39,613,start_video,web
2022-06-08 23:17:35,584,start_video,web
2022-06-08 11:23:25,768,start_video,ios
2022-06-08 11:02:12,729,start_video,web
2022-06-08 10:48:07,397,create_post,android
2022-06-08 15:10:44,564,send_msg,web
2022-06-08 20:29:11,938,start_video,web
2022-06-08 20:12:21,980,create_post,web
2022-06-08 15:32:03,425,call,web
2022-06-08 09:04:56,905,call,android
2022-06-08 17:41:26,545,call,android
2022-06-08 10:28:41,267,create_post,web
2022-06-08 12:06:09,376,create_post,ios
2022-06-08 20:17:18,584,send_msg,ios
2022-06-08 09:37:37,414,call,ios
2022-06-08 13:10:34,552,start_video,ios
2022-06-08 11:15:09,423,send_msg,android
2022-06-08 17:52:00,86,start_video,android
2022-06-08 20:07:39,184,call,ios
2022-06-08 10:29:00,770,start_video,web
2022-06-08 08:16:09,534,start_video,ios
2022-06-08 13:57:51,10,create_post,ios
2022-06-08 14:00:00,219,start_video,android
2022-06-08 17:40:16,804,create_post,ios
2022-06-08 12:51:58,196,start_video,android
2022-06-08 09:26:01,43,send_msg,web
2022-06-08 18:02:38,833,create_post,android
2022-06-08 09:59:18,226,start_video,ios
2022-06-08 22:07:41,931,start_video,ios
2022-06-08 18:16:27,11,start_video,android
2022-06-09 12:51:06,564,create_post,web
2022-06-09 17:46:12,310,start_video,web
2022-06-09 18:10:37,746,create_post,web
2022-06-09 18:20:31,189,start_video,ios
2022-06-09 17:07:29,807,create_post,android
2022-06-09 14:26:50,549,call,android
2022-06-09 13:02:14,482,start_video,web
2022-06-09 00:29:29,132,call,ios
2022-06-09 21:27:00,455,send_msg,web
2022-06-09 14:48:40,353,send_msg,android
2022-06-09 15:07:11,656,create_post,ios
2022-06-09 22:43:25,185,call,ios
2022-06-09 11:07:19,519,send_msg,android
2022-06-09 00:12:13,873,call,android
2022-06-09 13:41:26,820,send_msg,web
2022-06-09 00:17:06,55,create_post,web
2022-06-09 17:35:05,185,create_post,web
2022-06-09 02:16:51,328,send_msg,ios
2022-06-09 17:19:00,298,create_post,android
2022-06-09 18:06:24,68,start_video,web
2022-06-09 08:31:46,517,send_msg,web
2022-06-09 14:06:35,699,create_post,ios
2022-06-09 23:46:55,752,call,android
2022-06-09 22:03:14,482,start_video,android
2022-06-09 12:16:21,556,send_msg,ios
2022-06-09 23:55:08,637,call,ios
2022-06-09 02:27:32,695,start_video,web
2022-06-09 21:51:20,537,start_video,android
2022-06-09 10:31:28,292,send_msg,web
2022-06-09 13:00:55,413,send_msg,ios
2022-06-09 14:21:32,63,send_msg,web
2022-06-09 11:00:46,879,create_post,web
2022-06-09 08:35:52,819,send_msg,ios
2022-06-09 15:55:11,839,create_post,web
2022-06-09 07:18:17,245,call,ios
2022-06-09 07:41:35,135,start_video,android
2022-06-09 14:03:48,528,create_post,ios
2022-06-09 08:15:21,13,start_video,android
2022-06-09 17:48:23,793,start_video,web
2022-06-09 11:15:45,711,create_post,ios
2022-06-09 11:25:03,909,send_msg,web
2022-06-09 12:53:56,704,send_msg,web
2022-06-09 12:30:15,947,create_post,android
2022-06-09 21:11:34,924,send_msg,web
2022-06-09 14:43:03,758,start_video,web
2022-06-09 05:38:21,957,start_video,android
2022-06-09 21:34:45,712,call,android
2022-06-09 22:07:17,845,call,web
2022-06-09 23:29:57,368,send_msg,web
2022-06-09 11:42:37,980,create_post,android
2022-06-09 08:56:34,305,create_post,web
2022-06-09 18:20:55,205,call,ios
2022-06-09 13:19:25,737,create_post,android
2022-06-09 09:13:33,705,call,ios
2022-06-09 16:03:04,841,send_msg,ios
2022-06-09 09:39:04,155,start_video,web
2022-06-09 10:50:38,601,create_post,web
2022-06-09 10:21:08,647,send_msg,web
2022-06-09 20:48:01,678,start_video,ios
2022-06-09 15:58:22,419,start_video,ios
2022-06-09 11:01:03,742,start_video,android
2022-06-09 22:11:33,844,call,android
2022-06-09 09:34:04,861,start_video,web
2022-06-09 00:02:38,414,create_post,android
2022-06-09 10:29:31,133,start_video,web
2022-06-09 22:07:56,7,start_video,web
2022-06-09 09:53:36,381,create_post,ios
2022-06-09 08:39:48,129,create_post,android
2022-06-09 08:41:34,19,call,android
2022-06-09 07:49:34,428,call,ios
2022-06-09 10:48:19,914,send_msg,ios
2022-06-09 03:01:41,858,call,android
2022-06-09 15:51:50,347,create_post,android
2022-06-09 14:53:02,138,send_msg,ios
2022-06-09 00:57:57,439,start_video,ios
2022-06-09 18:45:52,207,create_post,ios
2022-06-09 13:30:57,210,create_post,ios
2022-06-09 16:18:46,485,start_video,ios
2022-06-09 17:46:59,409,call,ios
2022-06-09 13:31:34,758,create_post,web
2022-06-09 17:14:43,846,send_msg,web
2022-06-09 02:26:20,727,call,web
2022-06-09 19:00:18,39,create_post,android
2022-06-09 13:45:36,220,start_video,web
2022-06-09 20:11:05,214,call,android
2022-06-09 10:30:38,273,create_post,android
2022-06-09 19:37:24,628,send_msg,android
2022-06-09 18:35:59,399,start_video,ios
2022-06-09 16:18:22,550,start_video,android
2022-06-09 20:09:43,106,call,ios
2022-06-09 19:38:14,490,send_msg,ios
2022-06-09 23:31:49,276,send_msg,android
2022-06-09 15:05:53,106,create_post,ios
2022-06-09 17:34:46,461,start_video,ios
2022-06-09 05:08:17,33,start_video,web
2022-06-09 14:56:30,234,send_msg,ios
2022-06-09 08:50:50,851,send_msg,android
2022-06-09 10:02:49,297,call,web
2022-06-09 14:08:28,709,call,android
2022-06-09 16:38:48,38,create_post,ios
2022-06-09 11:30:34,932,start_video,android
2022-06-09 20:25:00,229,create_post,web
2022-06-09 06:31:12,594,start_video,web
2022-06-09 15:33:00,110,send_msg,android
2022-06-09 15:11:43,890,start_video,android
2022-06-09 12:15:13,122,call,android
2022-06-09 22:33:43,11,call,web
2022-06-09 06:17:07,323,send_msg,android
2022-06-09 17:51:33,130,send_msg,android
2022-06-10 14:42:38,370,start_video,web
2022-06-10 12:39:08,949,send_msg,ios
2022-06-10 07:19:38,618,call,ios
2022-06-10 07:43:38,934,send_msg,ios
2022-06-10 12:49:04,349,call,ios
2022-06-10 06:33:48,623,start_video,android
2022-06-10 09:33:53,397,start_video,android
2022-06-10 09:57:26,624,create_post,android
2022-06-10 12:11:54,378,start_video,web
2022-06-10 16:36:46,826,send_msg,web
2022-06-10 19:49:07,970,call,ios
2022-06-10 16:30:37,67,send_msg,android
2022-06-10 10:31:14,858,start_video,ios
2022-06-10 11:16:42,744,send_msg,android
2022-06-10 13:10:46,282,start_video,android
2022-06-10 07:35:09,319,create_post,ios
2022-06-10 09:59:05,830,create_post,ios
2022-06-10 18:13:28,139,create_post,android
2022-06-10 23:02:54,145,call,ios
2022-06-10 21:53:41,148,call,android
2022-06-10 11:56:28,799,create_post,web
2022-06-10 15:34:28,548,start_video,ios
2022-06-10 06:31:29,123,create_post,android
2022-06-10 23:27:30,839,create_post,android
2022-06-10 05:28:11,200,call,web
2022-06-10 13:21:22,719,create_post,android
2022-06-10 17:22:38,115,create_post,web
2022-06-10 12:33:48,622,send_msg,ios
2022-06-10 20:43:47,108,send_msg,ios
2022-06-10 15:07:28,328,create_post,android
2022-06-10 08:09:15,936,call,android
2022-06-10 14:33:18,679,create_post,android
2022-06-10 12:47:06,685,start_video,android
2022-06-10 15:41:06,498,call,android
2022-06-10 15:38:18,166,create_post,ios
2022-06-10 15:41:34,289,send_msg,web
2022-06-10 10:10:20,24,create_post,android
2022-06-10 12:38:58,430,send_msg,android
2022-06-10 19:32:57,514,start_video,web
2022-06-10 20:37:20,626,call,ios
2022-06-10 17:25:41,730,create_post,web
2022-06-10 15:41:13,71,start_video,web
2022-06-10 11:35:45,267,send_msg,android
2022-06-10 10:58:35,100,send_msg,ios
2022-06-10 13:46:30,539,send_msg,android
2022-06-10 13:11:21,940,call,web
2022-06-10 01:07:36,447,send_msg,web
2022-06-10 07:15:37,646,create_post,web
2022-06-10 13:39:57,529,send_msg,ios
2022-06-10 11:10:44,204,call,android
2022-06-10 13:44:03,239,send_msg,android
2022-06-10 13:51:30,746,create_post,ios
2022-06-10 20:47:06,388,call,ios
2022-06-10 11:47:16,986,create_post,android
2022-06-10 15:25:39,878,create_post,web
2022-06-10 13:45:56,956,start_video,ios
2022-06-10 12:16:36,79,create_post,ios
2022-06-10 13:26:58,110,call,android
2022-06-10 09:15:42,187,call,web
2022-06-10 20:45:39,295,create_post,web
2022-06-10 08:44:44,821,send_msg,android
2022-06-10 14:58:27,23,create_post,web
2022-06-10 22:11:55,967,start_video,ios
2022-06-10 09:06:58,618,start_video,android
2022-06-10 20:24:34,948,call,web
2022-06-10 09:31:04,573,call,ios
2022-06-10 17:43:24,5,call,ios
2022-06-10 09:31:14,845,create_post,android
2022-06-10 08:43:48,774,call,android
2022-06-10 08:46:10,696,create_post,ios
2022-06-10 20:03:04,270,start_video,ios
2022-06-10 19:25:35,942,call,android
2022-06-10 13:36:59,560,start_video,android
2022-06-10 23:25:28,398,send_msg,android
2022-06-10 00:06:51,329,call,android
2022-06-10 18:32:06,539,call,web
2022-06-10 08:17:39,387,create_post,web
2022-06-10 23:38:46,9,send_msg,web
2022-06-10 00:04:18,3,create_post,web
2022-06-10 18:24:02,927,call,android
2022-06-10 16:53:21,889,start_video,android
2022-06-10 12:26:03,453,send_msg,web
2022-06-10 13:04:02,846,send_msg,ios
2022-06-10 10:42:14,540,create_post,ios
2022-06-10 12:28:43,949,call,ios
2022-06-10 21:00:26,58,send_msg,ios
2022-06-10 12:41:18,612,send_msg,ios
2022-06-10 14:07:16,505,send_msg,web
2022-06-10 18:07:53,805,start_video,web
2022-06-10 20:38:41,995,create_post,android
2022-06-10 20:28:48,143,send_msg,ios
2022-06-10 20:58:00,668,create_post,android
2022-06-10 17:41:04,182,send_msg,ios
2022-06-10 19:28:54,906,call,ios
2022-06-10 09:34:34,755,send_msg,android
2022-06-10 14:07:27,596,start_video,android
2022-06-10 01:06:06,436,create_post,ios
2022-06-10 13:30:34,28,start_video,android
2022-06-10 19:32:08,528,call,android
2022-06-10 07:24:14,116,call,web
2022-06-10 09:23:27,900,send_msg,ios
2022-06-10 23:40:38,24,send_msg,android
2022-06-10 10:28:39,8,send_msg,web
2022-06-10 22:01:08,17,send_msg,android
2022-06-10 16:59:23,578,start_video,web
2022-06-10 14:05:55,154,create_post,web
2022-06-11 18:46:48,904,start_video,web
2022-06-11 17:47:54,936,create_post,ios
2022-06-11 22:59:41,204,send_msg,ios
2022-06-11 21:16:13,64,call,web
2022-06-11 10:07:58,886,call,ios
2022-06-11 20:24:29,807,start_video,ios
2022-06-11 14:49:13,701,start_video,android
2022-06-11 21:29:19,811,create_post,web
2022-06-11 12:03:38,279,call,web
2022-06-11 13:19:27,603,send_msg,web
2022-06-11 02:09:09,738,create_post,android
2022-06-11 16:58:15,599,call,android
2022-06-11 11:24:14,37,send_msg,web
2022-06-11 08:16:33,458,send_msg,android
2022-06-11 16:57:28,683,create_post,web
2022-06-11 14:21:19,644,call,ios
2022-06-11 09:52:50,807,start_video,web
2022-06-11 08:26:20,749,call,android
2022-06-11 00:11:38,621,call,ios
2022-06-11 08:13:10,545,create_post,web
2022-06-11 15:25:27,419,start_video,web
2022-06-11 08:31:29,656,create_post,android
2022-06-11 00:55:44,484,start_video,web
2022-06-11 10:06:24,397,call,web
2022-06-11 18:13:37,591,call,web
2022-06-11 01:26:39,358,send_msg,ios
2022-06-11 10:24:49,150,start_video,ios
2022-06-11 14:16:22,852,call,ios
2022-06-11 16:57:59,473,call,web
2022-06-11 10:40:50,941,send_msg,web
2022-06-11 22:19:43,639,start_video,android
2022-06-11 23:34:58,390,call,ios
2022-06-11 14:01:41,147,call,ios
2022-06-11 07:14:27,42,call,ios
2022-06-11 10:40:02,887,send_msg,web
2022-06-11 01:36:48,656,create_post,ios
2022-06-11 13:15:42,238,call,web
2022-06-11 23:34:07,384,send_msg,ios
2022-06-11 18:29:34,41,send_msg,web
2022-06-11 16:43:07,642,send_msg,ios
2022-06-11 08:58:07,493,start_video,ios
2022-06-11 10:18:53,549,start_video,ios
2022-06-11 11:22:08,511,start_video,ios
2022-06-11 07:55:21,831,call,web
2022-06-11 07:03:00,926,start_video,ios
2022-06-11 07:21:06,250,send_msg,android
2022-06-11 10:21:05,410,start_video,web
2022-06-11 19:14:32,300,start_video,ios
2022-06-11 23:05:24,911,create_post,android
2022-06-11 23:45:18,738,start_video,web
2022-06-11 10:30:08,691,send_msg,ios
2022-06-11 13:03:55,921,call,web
2022-06-11 21:27:38,376,start_video,ios
2022-06-11 01:26:36,16,start_video,android
2022-06-11 22:04:31,543,call,android
2022-06-11 01:43:38,525,start_video,android
2022-06-11 18:36:41,204,start_video,ios
2022-06-11 14:42:41,772,call,web
2022-06-11 21:11:47,753,create_post,ios
2022-06-11 05:41:27,863,call,ios
2022-06-11 10:17:17,24,start_video,ios
2022-06-11 21:30:14,574,create_post,ios
2022-06-11 00:51:45,676,start_video,ios
2022-06-11 20:06:30,386,start_video,ios
2022-06-11 23:00:11,142,call,ios
2022-06-11 13:46:04,861,send_msg,ios
2022-06-12 18:22:59,697,start_video,web
2022-06-12 08:41:43,813,call,web
2022-06-12 07:57:08,34,start_video,ios
2022-06-12 11:54:28,373,send_msg,web
2022-06-12 18:09:22,584,call,ios
2022-06-12 15:23:08,339,send_msg,web
2022-06-12 01:24:04,200,create_post,android
2022-06-12 09:50:36,716,create_post,web
2022-06-12 23:08:10,529,create_post,web
2022-06-12 03:03:26,123,send_msg,android
2022-06-12 18:15:32,663,call,ios
2022-06-12 00:23:15,244,start_video,ios
2022-06-12 10:44:26,768,call,web
2022-06-12 08:42:14,75,call,web
2022-06-12 23:44:02,960,create_post,web
2022-06-12 08:35:36,509,call,android
2022-06-12 18:27:20,820,start_video,web
2022-06-12 14:09:26,136,send_msg,android
2022-06-12 08:27:43,516,start_video,web
2022-06-12 12:49:26,173,create_post,web
2022-06-12 12:24:35,992,start_video,android
2022-06-12 08:43:26,412,call,ios
2022-06-12 18:44:55,921,send_msg,ios
2022-06-12 09:05:07,870,send_msg,ios
2022-06-12 00:06:12,407,call,ios
2022-06-12 18:32:34,744,call,android
2022-06-12 20:02:52,120,create_post,android
2022-06-12 22:47:00,326,send_msg,ios
2022-06-12 14:07:52,707,start_video,ios
2022-06-12 13:03:19,94,send_msg,ios
2022-06-12 22:15:33,691,call,ios
2022-06-12 15:05:35,424,start_video,web
2022-06-12 03:32:52,78,start_video,android
2022-06-12 23:43:25,271,call,android
2022-06-12 20:12:19,716,send_msg,ios
2022-06-12 11:04:24,542,send_msg,web
2022-06-12 07:17:53,668,call,android
2022-06-12 07:41:39,319,call,android
2022-06-12 09:42:19,143,start_video,ios
2022-06-12 20:51:13,530,send_msg,ios
2022-06-12 20:01:01,58,start_video,web
2022-06-12 02:07:23,775,start_video,android
2022-06-12 17:19:30,888,call,android
2022-06-12 13:33:32,862,start_video,ios
2022-06-12 17:20:15,171,call,android
2022-06-12 22:19:49,907,send_msg,ios
2022-06-12 08:37:51,497,create_post,web
2022-06-12 18:50:57,411,call,web
2022-06-12 12:16:20,726,create_post,android
2022-06-12 21:31:36,484,call,web
2022-06-12 21:13:20,661,send_msg,web
2022-06-12 12:44:57,951,start_video,ios
2022-06-12 01:37:05,364,start_video,ios
2022-06-12 17:30:06,915,send_msg,web
2022-06-12 17:30:18,513,create_post,android
2022-06-12 00:09:22,133,call,android
2022-06-12 11:36:53,813,create_post,android
2022-06-12 17:16:53,390,send_msg,ios
2022-06-12 16:13:43,654,start_video,android
2022-06-12 14:03:30,23,call,android
2022-06-12 16:53:13,766,create_post,web
2022-06-12 08:59:12,983,create_post,web
2022-06-12 19:54:53,722,send_msg,web
2022-06-12 11:39:29,496,create_post,web
2022-06-12 05:55:34,216,create_post,ios
2022-06-12 15:21:52,637,send_msg,android
2022-06-12 00:31:17,990,send_msg,ios
2022-06-12 15:32:02,637,start_video,web
2022-06-12 18:02:14,923,create_post,web
